Year,Period,Organisation Code,Organisation Name,Location ID,Location Name,Location Region,CQC Rating,Cancelled Elective Operations,Number Not Treated Within 28 Days,Admissions,% CanOps Val,% Not Treated 28 Days Val,% Cancelled Ops,% Cancelled Ops (n),% Not treated within 28 Days,Quartile,Trust Code,% National Average
2019,Q3,RP6,Moorfields Eye Hospital NHS Foundation Trust ,RP607,Moorfields at Mile End,London ,Good,68,6,9000,0.00756,0.08824,0.76%,0.76% (68),8.8%,Best Quartile,RP6,0.01584
2019,Q3,RP6,Moorfields Eye Hospital NHS Foundation Trust ,RP608,Moorfields at Croydon University Hospital,London ,Good,68,6,9000,0.00756,0.08824,0.76%,0.76% (68),8.8%,Best Quartile,RP6,0.01584
2019,Q3,RP6,Moorfields Eye Hospital NHS Foundation Trust ,RP610,Moorfields at Ealing,London ,Good,68,6,9000,0.00756,0.08824,0.76%,0.76% (68),8.8%,Best Quartile,RP6,0.01584
2019,Q3,RP6,Moorfields Eye Hospital NHS Foundation Trust ,RP616,Moorfields at Bedford,London ,Good,68,6,9000,0.00756,0.08824,0.76%,0.76% (68),8.8%,Best Quartile,RP6,0.01584
2019,Q3,RP6,Moorfields Eye Hospital NHS Foundation Trust ,RP627,Moorfields at Darent Valley,London ,Good,68,6,9000,0.00756,0.08824,0.76%,0.76% (68),8.8%,Best Quartile,RP6,0.01584
2019,Q3,RP6,Moorfields Eye Hospital NHS Foundation Trust ,RP633,Moorfields @ Barts,London ,Good,68,6,9000,0.00756,0.08824,0.76%,0.76% (68),8.8%,Best Quartile,RP6,0.01584
2019,Q3,RPA,Medway NHS Foundation Trust ,RPA02,Medway Maritime Hospital,South East ,Requires improvement,92,3,5634,0.01633,0.03261,1.63%,1.63% (92),3.3%,Above Avg,RPA,0.01584
2019,Q3,RPC,Queen Victoria Hospital NHS Foundation Trust ,RPC04,The Queen Victoria Hospital (East Grinstead),South East ,Good,39,2,3731,0.01045,0.05128,1.05%,1.05% (39),5.1%,Below Avg,RPC,0.01584
2019,Q3,RPY,The Royal Marsden NHS Foundation Trust ,RPY01,The Royal Marsden - London,London ,Outstanding,9,0,1807,0.00498,0,0.5%,0.5% (9),0.0%,Best Quartile,RPY,0.01584
2019,Q3,RPY,The Royal Marsden NHS Foundation Trust ,RPY02,The Royal Marsden - Sutton,London ,Outstanding,9,0,1807,0.00498,0,0.5%,0.5% (9),0.0%,Best Quartile,RPY,0.01584
2019,Q3,RQ3,Birmingham Women's and Children's NHS Foundation Trust ,RQ301,Birmingham Children's Hospital,West Midlands ,Good,95,3,4389,0.02165,0.03158,2.16%,2.16% (95),3.2%,Worst Quartile,RQ3,0.01584
2019,Q3,RQ3,Birmingham Women's and Children's NHS Foundation Trust ,RQ370,Birmingham Women's Hospital,West Midlands ,Good,95,3,4389,0.02165,0.03158,2.16%,2.16% (95),3.2%,Worst Quartile,RQ3,0.01584
2019,Q3,RQ8,Mid Essex Hospital Services NHS Trust ,RQ8L0,Broomfield Hospital,East of England ,Requires improvement,192,26,7242,0.02651,0.13542,2.65%,2.65% (192),13.5%,Worst Quartile,RQ8,0.01584
2019,Q3,RQ8,Mid Essex Hospital Services NHS Trust ,RQ8LJ,St Peter's Hospital,East of England ,Requires improvement,192,26,7242,0.02651,0.13542,2.65%,2.65% (192),13.5%,Worst Quartile,RQ8,0.01584
2019,Q3,RQ8,Mid Essex Hospital Services NHS Trust ,RQ8RR,Braintree Community Hospital,East of England ,Requires improvement,192,26,7242,0.02651,0.13542,2.65%,2.65% (192),13.5%,Worst Quartile,RQ8,0.01584
2019,Q3,RQM,Chelsea and Westminster Hospital NHS Foundation Trust ,RQM01,Chelsea and Westminster Hospital,London ,Good,86,19,9991,0.00861,0.22093,0.86%,0.86% (86),22.1%,Best Quartile,RQM,0.01584
2019,Q3,RQM,Chelsea and Westminster Hospital NHS Foundation Trust ,RQM91,West Middlesex Hospital,London ,Good,86,19,9991,0.00861,0.22093,0.86%,0.86% (86),22.1%,Best Quartile,RQM,0.01584
2019,Q3,RQW,The Princess Alexandra Hospital NHS Trust ,RQWG0,The Princess Alexandra Hospital,East of England ,Requires improvement,44,2,4781,0.0092,0.04545,0.92%,0.92% (44),4.5%,Best Quartile,RQW,0.01584
2019,Q3,RQX,Homerton University Hospital NHS Foundation Trust ,RQXM1,Homerton University Hospital,London ,Good,36,0,3052,0.0118,0,1.18%,1.18% (36),0.0%,Below Avg,RQX,0.01584
2019,Q3,RR7,Gateshead Health NHS Foundation Trust ,RR7EN,Queen Elizabeth Hospital,North East ,Good,58,5,2676,0.02167,0.08621,2.17%,2.17% (58),8.6%,Worst Quartile,RR7,0.01584
2019,Q3,RR8,Leeds Teaching Hospitals NHS Trust ,RR801,Leeds General Infirmary,Yorkshire and The Humber ,Good,499,41,17435,0.02862,0.08216,2.86%,2.86% (499),8.2%,Worst Quartile,RR8,0.01584
2019,Q3,RR8,Leeds Teaching Hospitals NHS Trust ,RR802,Leeds Dental Institute,Yorkshire and The Humber ,Good,499,41,17435,0.02862,0.08216,2.86%,2.86% (499),8.2%,Worst Quartile,RR8,0.01584
2019,Q3,RR8,Leeds Teaching Hospitals NHS Trust ,RR807,Wharfedale Hospital,Yorkshire and The Humber ,Good,499,41,17435,0.02862,0.08216,2.86%,2.86% (499),8.2%,Worst Quartile,RR8,0.01584
2019,Q3,RR8,Leeds Teaching Hospitals NHS Trust ,RR813,St James's University Hospital,Yorkshire and The Humber ,Good,499,41,17435,0.02862,0.08216,2.86%,2.86% (499),8.2%,Worst Quartile,RR8,0.01584
2019,Q3,RR8,Leeds Teaching Hospitals NHS Trust ,RR814,Seacroft Hospital,Yorkshire and The Humber ,Good,499,41,17435,0.02862,0.08216,2.86%,2.86% (499),8.2%,Worst Quartile,RR8,0.01584
2019,Q3,RR8,Leeds Teaching Hospitals NHS Trust ,RR819,Chapel Allerton Hospital,Yorkshire and The Humber ,Good,499,41,17435,0.02862,0.08216,2.86%,2.86% (499),8.2%,Worst Quartile,RR8,0.01584
2019,Q3,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust ",RRF01,Leigh Infirmary,North West ,Good,263,9,8481,0.03101,0.03422,3.1%,3.1% (263),3.4%,Worst Quartile,RRF,0.01584
2019,Q3,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust ",RRF02,Royal Albert Edward Infirmary,North West ,Good,263,9,8481,0.03101,0.03422,3.1%,3.1% (263),3.4%,Worst Quartile,RRF,0.01584
2019,Q3,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust ",RRF53,Wrightington Hospital,North West ,Good,263,9,8481,0.03101,0.03422,3.1%,3.1% (263),3.4%,Worst Quartile,RRF,0.01584
2019,Q3,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust ",RRF54,Thomas Linacre Centre,North West ,Good,263,9,8481,0.03101,0.03422,3.1%,3.1% (263),3.4%,Worst Quartile,RRF,0.01584
2019,Q3,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust ",RRF70,Wigan Health Centre,North West ,Good,263,9,8481,0.03101,0.03422,3.1%,3.1% (263),3.4%,Worst Quartile,RRF,0.01584
2019,Q3,RRJ,The Royal Orthopaedic Hospital NHS Foundation Trust ,RRJ05,The Royal Orthopaedic Hospital,West Midlands ,Good,42,0,3487,0.01204,0,1.2%,1.2% (42),0.0%,Below Avg,RRJ,0.01584
2019,Q3,RRK,University Hospitals Birmingham NHS Foundation Trust ,RRK15,Queen Elizabeth Hospital Birmingham,West Midlands ,Good,1012,29,26960,0.03754,0.02866,3.75%,3.75% (1012),2.9%,Worst Quartile,RRK,0.01584
2019,Q3,RRK,University Hospitals Birmingham NHS Foundation Trust ,RRKX2,Solihull Hospital,West Midlands ,Good,1012,29,26960,0.03754,0.02866,3.75%,3.75% (1012),2.9%,Worst Quartile,RRK,0.01584
2019,Q3,RRK,University Hospitals Birmingham NHS Foundation Trust ,RRKX3,Good Hope Hospital,West Midlands ,Good,1012,29,26960,0.03754,0.02866,3.75%,3.75% (1012),2.9%,Worst Quartile,RRK,0.01584
2019,Q3,RRV,University College London Hospitals NHS Foundation Trust ,RRV03,University College Hospital & Elizabeth Garrett Anderson Wing,London ,Good,262,51,18158,0.01443,0.19466,1.44%,1.44% (262),19.5%,Below Avg,RRV,0.01584
2019,Q3,RRV,University College London Hospitals NHS Foundation Trust ,RRV60,The Royal London Hospital for Integrated Medicine,London ,Good,262,51,18158,0.01443,0.19466,1.44%,1.44% (262),19.5%,Below Avg,RRV,0.01584
2019,Q3,RRV,University College London Hospitals NHS Foundation Trust ,RRVNC,Sir William Gowers Centre,London ,Good,262,51,18158,0.01443,0.19466,1.44%,1.44% (262),19.5%,Below Avg,RRV,0.01584
2019,Q3,RRV,University College London Hospitals NHS Foundation Trust ,RRVNQ,The National Hospital for Neurology and Neurosurgery,London ,Good,262,51,18158,0.01443,0.19466,1.44%,1.44% (262),19.5%,Below Avg,RRV,0.01584
2019,Q3,RRV,University College London Hospitals NHS Foundation Trust ,RRVRN,Royal National Throat Nose & Ear Hospital,London ,Good,262,51,18158,0.01443,0.19466,1.44%,1.44% (262),19.5%,Below Avg,RRV,0.01584
2019,Q3,RT3,Royal Brompton & Harefield NHS Foundation Trust ,RT301,Harefield Hospital,London ,Good,168,0,1707,0.09842,0,9.84%,9.84% (168),0.0%,Worst Quartile,RT3,0.01584
2019,Q3,RT3,Royal Brompton & Harefield NHS Foundation Trust ,RT302,Royal Brompton Hospital,London ,Good,168,0,1707,0.09842,0,9.84%,9.84% (168),0.0%,Worst Quartile,RT3,0.01584
2019,Q3,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust ,RTD01,Freeman Hospital,North East ,Outstanding,143,6,23166,0.00617,0.04196,0.62%,0.62% (143),4.2%,Best Quartile,RTD,0.01584
2019,Q3,RTD,The Newcastle upon Tyne Hospitals NHS Foundation Trust ,RTD02,Royal Victoria Infirmary,North East ,Outstanding,143,6,23166,0.00617,0.04196,0.62%,0.62% (143),4.2%,Best Quartile,RTD,0.01584
2019,Q3,RTE,Gloucestershire Hospitals NHS Foundation Trust ,RTE01,Cheltenham General Hospital,South West ,Good,121,23,12919,0.00937,0.19008,0.94%,0.94% (121),19%,Best Quartile,RTE,0.01584
2019,Q3,RTE,Gloucestershire Hospitals NHS Foundation Trust ,RTE03,Gloucestershire Royal Hospital,South West ,Good,121,23,12919,0.00937,0.19008,0.94%,0.94% (121),19%,Best Quartile,RTE,0.01584
2019,Q3,RTE,Gloucestershire Hospitals NHS Foundation Trust ,RTE23,Cirencester Hospital,South West ,Good,121,23,12919,0.00937,0.19008,0.94%,0.94% (121),19%,Best Quartile,RTE,0.01584
2019,Q3,RTE,Gloucestershire Hospitals NHS Foundation Trust ,RTE27,Stroud Maternity Hospital,South West ,Good,121,23,12919,0.00937,0.19008,0.94%,0.94% (121),19%,Best Quartile,RTE,0.01584
2019,Q3,RTF,Northumbria Healthcare NHS Foundation Trust ,RTF86,Northumbria Specialist Emergency Care Hospital,North East ,Outstanding,58,3,8426,0.00688,0.05172,0.69%,0.69% (58),5.2%,Best Quartile,RTF,0.01584
2019,Q3,RTF,Northumbria Healthcare NHS Foundation Trust ,RTFDH,Berwick Infirmary,North East ,Outstanding,58,3,8426,0.00688,0.05172,0.69%,0.69% (58),5.2%,Best Quartile,RTF,0.01584
2019,Q3,RTF,Northumbria Healthcare NHS Foundation Trust ,RTFDJ,Alnwick Infirmary,North East ,Outstanding,58,3,8426,0.00688,0.05172,0.69%,0.69% (58),5.2%,Best Quartile,RTF,0.01584
2019,Q3,RTF,Northumbria Healthcare NHS Foundation Trust ,RTFDR,Hexham General Hospital,North East ,Outstanding,58,3,8426,0.00688,0.05172,0.69%,0.69% (58),5.2%,Best Quartile,RTF,0.01584
2019,Q3,RTF,Northumbria Healthcare NHS Foundation Trust ,RTFDU,Haltwhistle War Memorial Hospital,North East ,Outstanding,58,3,8426,0.00688,0.05172,0.69%,0.69% (58),5.2%,Best Quartile,RTF,0.01584
2019,Q3,RTF,Northumbria Healthcare NHS Foundation Trust ,RTFDX,Blyth Community Hospital,North East ,Outstanding,58,3,8426,0.00688,0.05172,0.69%,0.69% (58),5.2%,Best Quartile,RTF,0.01584
2019,Q3,RTF,Northumbria Healthcare NHS Foundation Trust ,RTFED,Wansbeck General Hospital,North East ,Outstanding,58,3,8426,0.00688,0.05172,0.69%,0.69% (58),5.2%,Best Quartile,RTF,0.01584
2019,Q3,RTF,Northumbria Healthcare NHS Foundation Trust ,RTFEF,Rothbury Community Hospital,North East ,Outstanding,58,3,8426,0.00688,0.05172,0.69%,0.69% (58),5.2%,Best Quartile,RTF,0.01584
2019,Q3,RTF,Northumbria Healthcare NHS Foundation Trust ,RTFFS,North Tyneside General Hospital,North East ,Outstanding,58,3,8426,0.00688,0.05172,0.69%,0.69% (58),5.2%,Best Quartile,RTF,0.01584
2019,Q3,RTG,University Hospitals of Derby and Burton NHS Foundation Trust ,RTG50,Sir Robert Peel Community Hospital,East Midlands ,Good,212,13,22280,0.00952,0.06132,0.95%,0.95% (212),6.1%,Below Avg,RTG,0.01584
2019,Q3,RTG,University Hospitals of Derby and Burton NHS Foundation Trust ,RTG54,Samuel Johnson Community Hospital,East Midlands ,Good,212,13,22280,0.00952,0.06132,0.95%,0.95% (212),6.1%,Below Avg,RTG,0.01584
2019,Q3,RTG,University Hospitals of Derby and Burton NHS Foundation Trust ,RTGFG,Royal Derby Hospital,East Midlands ,Good,212,13,22280,0.00952,0.06132,0.95%,0.95% (212),6.1%,Below Avg,RTG,0.01584
2019,Q3,RTG,University Hospitals of Derby and Burton NHS Foundation Trust ,RTGX1,Queens Hospital,East Midlands,Good,212,13,22280,0.00952,0.06132,0.95%,0.95% (212),6.1%,Below Avg,RTG,0.01584
2019,Q3,RTH,Oxford University Hospitals NHS Foundation Trust ,RTH02,Churchill Hospital,South East ,Requires improvement,142,23,20877,0.0068,0.16197,0.68%,0.68% (142),16.2%,Best Quartile,RTH,0.01584
2019,Q3,RTH,Oxford University Hospitals NHS Foundation Trust ,RTH05,Horton General Hospital,South East ,Requires improvement,142,23,20877,0.0068,0.16197,0.68%,0.68% (142),16.2%,Best Quartile,RTH,0.01584
2019,Q3,RTH,Oxford University Hospitals NHS Foundation Trust ,RTH08,John Radcliffe Hospital,South East ,Requires improvement,142,23,20877,0.0068,0.16197,0.68%,0.68% (142),16.2%,Best Quartile,RTH,0.01584
2019,Q3,RTH,Oxford University Hospitals NHS Foundation Trust ,RTH16,Wallingford Hospital Maternity Unit,South East ,Requires improvement,142,23,20877,0.0068,0.16197,0.68%,0.68% (142),16.2%,Best Quartile,RTH,0.01584
2019,Q3,RTH,Oxford University Hospitals NHS Foundation Trust ,RTH19,Chipping Norton Hospital Unit,South East ,Requires improvement,142,23,20877,0.0068,0.16197,0.68%,0.68% (142),16.2%,Best Quartile,RTH,0.01584
2019,Q3,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust ,RTK01,St Peter's Hospital,South East ,Good,108,7,8505,0.0127,0.06481,1.27%,1.27% (108),6.5%,Below Avg,RTK,0.01584
2019,Q3,RTK,Ashford and St Peter's Hospitals NHS Foundation Trust ,RTK02,Ashford Hospital,South East ,Good,108,7,8505,0.0127,0.06481,1.27%,1.27% (108),6.5%,Below Avg,RTK,0.01584
2019,Q3,RTP,Surrey and Sussex Healthcare NHS Trust ,RTP02,Crawley Hospital,South East ,Outstanding,258,25,8607,0.02998,0.0969,3%,3% (258),9.7%,Worst Quartile,RTP,0.01584
2019,Q3,RTP,Surrey and Sussex Healthcare NHS Trust ,RTP04,East Surrey Hospital,South East ,Outstanding,258,25,8607,0.02998,0.0969,3%,3% (258),9.7%,Worst Quartile,RTP,0.01584
2019,Q3,RTR,South Tees Hospitals NHS Foundation Trust ,RTR03,East Cleveland Primary Care Hospital,North East ,Requires improvement,105,39,9314,0.01127,0.37143,1.13%,1.13% (105),37.1%,Below Avg,RTR,0.01584
2019,Q3,RTR,South Tees Hospitals NHS Foundation Trust ,RTR07,Friary Hospital,North East ,Requires improvement,105,39,9314,0.01127,0.37143,1.13%,1.13% (105),37.1%,Below Avg,RTR,0.01584
2019,Q3,RTR,South Tees Hospitals NHS Foundation Trust ,RTR18,Redcar Primary Care Hospital,North East ,Requires improvement,105,39,9314,0.01127,0.37143,1.13%,1.13% (105),37.1%,Below Avg,RTR,0.01584
2019,Q3,RTR,South Tees Hospitals NHS Foundation Trust ,RTR45,Friarage Hospital,North East ,Requires improvement,105,39,9314,0.01127,0.37143,1.13%,1.13% (105),37.1%,Below Avg,RTR,0.01584
2019,Q3,RTR,South Tees Hospitals NHS Foundation Trust ,RTRAQ,Guisborough Primary Care Hospital,North East ,Requires improvement,105,39,9314,0.01127,0.37143,1.13%,1.13% (105),37.1%,Below Avg,RTR,0.01584
2019,Q3,RTR,South Tees Hospitals NHS Foundation Trust ,RTRAT,The James Cook University Hospital,North East ,Requires improvement,105,39,9314,0.01127,0.37143,1.13%,1.13% (105),37.1%,Below Avg,RTR,0.01584
2019,Q3,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust ,RTX02,Royal Lancaster Infirmary,North West ,Requires improvement,82,2,8866,0.00925,0.02439,0.92%,0.92% (82),2.4%,Best Quartile,RTX,0.01584
2019,Q3,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust ,RTXBU,Furness General Hospital,North West ,Requires improvement,82,2,8866,0.00925,0.02439,0.92%,0.92% (82),2.4%,Best Quartile,RTX,0.01584
2019,Q3,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust ,RTXBW,Westmorland General Hospital,North West ,Requires improvement,82,2,8866,0.00925,0.02439,0.92%,0.92% (82),2.4%,Best Quartile,RTX,0.01584
2019,Q3,RVJ,North Bristol NHS Trust ,RVJ01,Southmead Hospital,South West ,Good,204,1,14263,0.0143,0.0049,1.43%,1.43% (204),0.5%,Below Avg,RVJ,0.01584
2019,Q3,RVJ,North Bristol NHS Trust ,RVJ20,Frenchay Hospital,South West ,Good,204,1,14263,0.0143,0.0049,1.43%,1.43% (204),0.5%,Below Avg,RVJ,0.01584
2019,Q3,RVJ,North Bristol NHS Trust ,RVJ21,Cossham Hospital,South West ,Good,204,1,14263,0.0143,0.0049,1.43%,1.43% (204),0.5%,Below Avg,RVJ,0.01584
2019,Q3,RVR,Epsom and St Helier University Hospitals NHS Trust ,RVR05,St Helier Hospital and Queen Mary's Hospital for Children,London ,Good,147,0,7295,0.02015,0,2.02%,2.02% (147),0.0%,Above Avg,RVR,0.01584
2019,Q3,RVR,Epsom and St Helier University Hospitals NHS Trust ,RVR06,Sutton Hospital,London ,Good,147,0,7295,0.02015,0,2.02%,2.02% (147),0.0%,Above Avg,RVR,0.01584
2019,Q3,RVR,Epsom and St Helier University Hospitals NHS Trust ,RVR50,Epsom General Hospital,London ,Good,147,0,7295,0.02015,0,2.02%,2.02% (147),0.0%,Above Avg,RVR,0.01584
2019,Q3,RVR,Epsom and St Helier University Hospitals NHS Trust ,RVR90,Leatherhead,London ,Good,147,0,7295,0.02015,0,2.02%,2.02% (147),0.0%,Above Avg,RVR,0.01584
2019,Q3,RVV,East Kent Hospitals University NHS Foundation Trust ,RVV01,William Harvey Hospital,South East ,Requires improvement,131,8,16152,0.00811,0.06107,0.81%,0.81% (131),6.1%,Best Quartile,RVV,0.01584
2019,Q3,RVV,East Kent Hospitals University NHS Foundation Trust ,RVV02,Buckland Hospital,South East ,Requires improvement,131,8,16152,0.00811,0.06107,0.81%,0.81% (131),6.1%,Best Quartile,RVV,0.01584
2019,Q3,RVV,East Kent Hospitals University NHS Foundation Trust ,RVV03,Royal Victoria Hospital,South East ,Requires improvement,131,8,16152,0.00811,0.06107,0.81%,0.81% (131),6.1%,Best Quartile,RVV,0.01584
2019,Q3,RVV,East Kent Hospitals University NHS Foundation Trust ,RVV09,Queen Elizabeth The Queen Mother Hospital,South East ,Requires improvement,131,8,16152,0.00811,0.06107,0.81%,0.81% (131),6.1%,Best Quartile,RVV,0.01584
2019,Q3,RVV,East Kent Hospitals University NHS Foundation Trust ,RVVKC,Kent & Canterbury Hospital,South East ,Requires improvement,131,8,16152,0.00811,0.06107,0.81%,0.81% (131),6.1%,Best Quartile,RVV,0.01584
2019,Q3,RVW,North Tees and Hartlepool NHS Foundation Trust ,RVWAA,University Hospital of Hartlepool,North East ,Good,48,1,4421,0.01086,0.02083,1.09%,1.09% (48),2.1%,Below Avg,RVW,0.01584
2019,Q3,RVW,North Tees and Hartlepool NHS Foundation Trust ,RVWAE,University Hospital of North Tees,North East ,Good,48,1,4421,0.01086,0.02083,1.09%,1.09% (48),2.1%,Below Avg,RVW,0.01584
2019,Q3,RVY,Southport and Ormskirk Hospital NHS Trust ,RVY01,Southport & Formby District General Hospital,North West ,Requires improvement,22,0,3511,0.00627,0,0.63%,0.63% (22),0.0%,Best Quartile,RVY,0.01584
2019,Q3,RVY,Southport and Ormskirk Hospital NHS Trust ,RVY38,Ormskirk District General Hospital,North West ,Requires improvement,22,0,3511,0.00627,0,0.63%,0.63% (22),0.0%,Best Quartile,RVY,0.01584
2019,Q3,RW6,Pennine Acute Hospitals NHS Trust ,RW601,Fairfield General Hospital,North West ,Requires improvement,418,32,15339,0.02725,0.07656,2.73%,2.73% (418),7.7%,Worst Quartile,RW6,0.01584
2019,Q3,RW6,Pennine Acute Hospitals NHS Trust ,RW602,North Manchester General Hospital,North West ,Requires improvement,418,32,15339,0.02725,0.07656,2.73%,2.73% (418),7.7%,Worst Quartile,RW6,0.01584
2019,Q3,RW6,Pennine Acute Hospitals NHS Trust ,RW603,The Royal Oldham Hospital,North West ,Requires improvement,418,32,15339,0.02725,0.07656,2.73%,2.73% (418),7.7%,Worst Quartile,RW6,0.01584
2019,Q3,RW6,Pennine Acute Hospitals NHS Trust ,RW604,Rochdale Infirmary,North West ,Requires improvement,418,32,15339,0.02725,0.07656,2.73%,2.73% (418),7.7%,Worst Quartile,RW6,0.01584
2019,Q3,RWA,Hull University Teaching Hospitals NHS Trust ,RWA01,Hull Royal Infirmary,Yorkshire and The Humber ,Requires improvement,259,4,14001,0.0185,0.01544,1.85%,1.85% (259),1.5%,Above Avg,RWA,0.01584
2019,Q3,RWA,Hull University Teaching Hospitals NHS Trust ,RWA16,Castle Hill Hospital,Yorkshire and The Humber ,Requires improvement,259,4,14001,0.0185,0.01544,1.85%,1.85% (259),1.5%,Above Avg,RWA,0.01584
2019,Q3,RWA,Hull University Teaching Hospitals NHS Trust ,RWA18,East Riding Community Hospital,Yorkshire and The Humber ,Requires improvement,259,4,14001,0.0185,0.01544,1.85%,1.85% (259),1.5%,Above Avg,RWA,0.01584
2019,Q3,RWA,Hull University Teaching Hospitals NHS Trust ,RWA24,Hornsea Cottage Hospital,Yorkshire and The Humber ,Requires improvement,259,4,14001,0.0185,0.01544,1.85%,1.85% (259),1.5%,Above Avg,RWA,0.01584
2019,Q3,RWD,United Lincolnshire Hospitals NHS Trust ,RWDAA,County Hospital Louth,East Midlands ,Requires improvement,414,27,11619,0.03563,0.06522,3.56%,3.56% (414),6.5%,Worst Quartile,RWD,0.01584
2019,Q3,RWD,United Lincolnshire Hospitals NHS Trust ,RWDAS,John Coupland Hospital,East Midlands ,Requires improvement,414,27,11619,0.03563,0.06522,3.56%,3.56% (414),6.5%,Worst Quartile,RWD,0.01584
2019,Q3,RWD,United Lincolnshire Hospitals NHS Trust ,RWDDA,Lincoln County Hospital,East Midlands ,Requires improvement,414,27,11619,0.03563,0.06522,3.56%,3.56% (414),6.5%,Worst Quartile,RWD,0.01584
2019,Q3,RWD,United Lincolnshire Hospitals NHS Trust ,RWDLA,Pilgrim Hospital,East Midlands ,Requires improvement,414,27,11619,0.03563,0.06522,3.56%,3.56% (414),6.5%,Worst Quartile,RWD,0.01584
2019,Q3,RWD,United Lincolnshire Hospitals NHS Trust ,RWDLB,Skegness & District Hospital,East Midlands ,Requires improvement,414,27,11619,0.03563,0.06522,3.56%,3.56% (414),6.5%,Worst Quartile,RWD,0.01584
2019,Q3,RWD,United Lincolnshire Hospitals NHS Trust ,RWDLD,Johnson Community Hospital,East Midlands ,Requires improvement,414,27,11619,0.03563,0.06522,3.56%,3.56% (414),6.5%,Worst Quartile,RWD,0.01584
2019,Q3,RWD,United Lincolnshire Hospitals NHS Trust ,RWDLP,Grantham and District Hospital,East Midlands ,Requires improvement,414,27,11619,0.03563,0.06522,3.56%,3.56% (414),6.5%,Worst Quartile,RWD,0.01584
2019,Q3,RWE,University Hospitals of Leicester NHS Trust ,RWE10,St Mary's Birth Centre,East Midlands ,Requires improvement,543,111,21364,0.02542,0.20442,2.54%,2.54% (543),20.4%,Worst Quartile,RWE,0.01584
2019,Q3,RWE,University Hospitals of Leicester NHS Trust ,RWEAA,Leicester Royal Infirmary,East Midlands ,Requires improvement,543,111,21364,0.02542,0.20442,2.54%,2.54% (543),20.4%,Worst Quartile,RWE,0.01584
2019,Q3,RWE,University Hospitals of Leicester NHS Trust ,RWEAE,Glenfield Hospital,East Midlands ,Requires improvement,543,111,21364,0.02542,0.20442,2.54%,2.54% (543),20.4%,Worst Quartile,RWE,0.01584
2019,Q3,RWE,University Hospitals of Leicester NHS Trust ,RWEAK,Leicester General Hospital,East Midlands ,Requires improvement,543,111,21364,0.02542,0.20442,2.54%,2.54% (543),20.4%,Worst Quartile,RWE,0.01584
2019,Q3,RWE,University Hospitals of Leicester NHS Trust ,RWELS,St Lukes Hospital,East Midlands ,Requires improvement,543,111,21364,0.02542,0.20442,2.54%,2.54% (543),20.4%,Worst Quartile,RWE,0.01584
2019,Q3,RWF,Maidstone and Tunbridge Wells NHS Trust ,RWF03,Maidstone Hospital,South East ,Requires improvement,74,9,17331,0.00427,0.12162,0.43%,0.43% (74),12.2%,Best Quartile,RWF,0.01584
2019,Q3,RWF,Maidstone and Tunbridge Wells NHS Trust ,RWFTW,The Tunbridge Wells Hospital at Pembury,South East ,Requires improvement,74,9,17331,0.00427,0.12162,0.43%,0.43% (74),12.2%,Best Quartile,RWF,0.01584
2019,Q3,RWG,West Hertfordshire Hospitals NHS Trust ,RWG02,Watford General Hospital,East of England ,Requires improvement,127,16,9584,0.01325,0.12598,1.33%,1.33% (127),12.6%,Below Avg,RWG,0.01584
2019,Q3,RWG,West Hertfordshire Hospitals NHS Trust ,RWG03,St Albans City Hospital,East of England ,Requires improvement,127,16,9584,0.01325,0.12598,1.33%,1.33% (127),12.6%,Below Avg,RWG,0.01584
2019,Q3,RWG,West Hertfordshire Hospitals NHS Trust ,RWG08,Hemel Hempstead General Hospital,East of England ,Requires improvement,127,16,9584,0.01325,0.12598,1.33%,1.33% (127),12.6%,Below Avg,RWG,0.01584
2019,Q3,RWH,East and North Hertfordshire NHS Trust ,RWH01,Lister Hospital,East of England ,Requires improvement,100,11,5303,0.01886,0.11,1.89%,1.89% (100),11%,Above Avg,RWH,0.01584
2019,Q3,RWH,East and North Hertfordshire NHS Trust ,RWH04,Mount Vernon Cancer Centre,East of England ,Requires improvement,100,11,5303,0.01886,0.11,1.89%,1.89% (100),11%,Above Avg,RWH,0.01584
2019,Q3,RWH,East and North Hertfordshire NHS Trust ,RWH20,Queen Elizabeth II Hospital,East of England ,Requires improvement,100,11,5303,0.01886,0.11,1.89%,1.89% (100),11%,Above Avg,RWH,0.01584
2019,Q3,RWH,East and North Hertfordshire NHS Trust ,RWH23,Hertford County Hospital,East of England ,Requires improvement,100,11,5303,0.01886,0.11,1.89%,1.89% (100),11%,Above Avg,RWH,0.01584
2019,Q3,RWJ,Stockport NHS Foundation Trust ,RWJ03,Devonshire Centre for Neuro-Rehabilitation,North West ,Requires improvement,174,5,7279,0.0239,0.02874,2.39%,2.39% (174),2.9%,Worst Quartile,RWJ,0.01584
