YearMonth,Rolling_Data_Month,Region Code,Data Type,Location ID,Location Name,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total Admitted,95th percentile waiting time (in weeks)
201912,Current Month,Y60,NHS,RTGX1,Queens Hospital,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,C_999,Total,4082,32
201912,Current Month,Y60,NHS,RTGX1,Queens Hospital,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,X01,Other,570,29.2
201912,Current Month,Y60,NHS,RWDAA,County Hospital Louth,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_100,General Surgery,188,40.3
201912,Current Month,Y60,NHS,RWDAA,County Hospital Louth,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_101,Urology,149,32.8
201912,Current Month,Y60,NHS,RWDAA,County Hospital Louth,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_110,Trauma & Orthopaedics,287,25.9
201912,Current Month,Y60,NHS,RWDAA,County Hospital Louth,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",106,34.6
201912,Current Month,Y60,NHS,RWDAA,County Hospital Louth,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_130,Ophthalmology,227,28.9
201912,Current Month,Y60,NHS,RWDAA,County Hospital Louth,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_330,Dermatology,110,23.8
201912,Current Month,Y60,NHS,RWDAA,County Hospital Louth,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_502,Gynaecology,151,29.5
201912,Current Month,Y60,NHS,RWDAA,County Hospital Louth,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_999,Total,1519,33.7
201912,Current Month,Y60,NHS,RWDAA,County Hospital Louth,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,X01,Other,279,35.5
201912,Current Month,Y60,NHS,RWDAS,John Coupland Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_100,General Surgery,188,40.3
201912,Current Month,Y60,NHS,RWDAS,John Coupland Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_101,Urology,149,32.8
201912,Current Month,Y60,NHS,RWDAS,John Coupland Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_110,Trauma & Orthopaedics,287,25.9
201912,Current Month,Y60,NHS,RWDAS,John Coupland Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",106,34.6
201912,Current Month,Y60,NHS,RWDAS,John Coupland Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_130,Ophthalmology,227,28.9
201912,Current Month,Y60,NHS,RWDAS,John Coupland Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_330,Dermatology,110,23.8
201912,Current Month,Y60,NHS,RWDAS,John Coupland Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_502,Gynaecology,151,29.5
201912,Current Month,Y60,NHS,RWDAS,John Coupland Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_999,Total,1519,33.7
201912,Current Month,Y60,NHS,RWDAS,John Coupland Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,X01,Other,279,35.5
201912,Current Month,Y60,NHS,RWDDA,Lincoln County Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_100,General Surgery,188,40.3
201912,Current Month,Y60,NHS,RWDDA,Lincoln County Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_101,Urology,149,32.8
201912,Current Month,Y60,NHS,RWDDA,Lincoln County Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_110,Trauma & Orthopaedics,287,25.9
201912,Current Month,Y60,NHS,RWDDA,Lincoln County Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",106,34.6
201912,Current Month,Y60,NHS,RWDDA,Lincoln County Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_130,Ophthalmology,227,28.9
201912,Current Month,Y60,NHS,RWDDA,Lincoln County Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_330,Dermatology,110,23.8
201912,Current Month,Y60,NHS,RWDDA,Lincoln County Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_502,Gynaecology,151,29.5
201912,Current Month,Y60,NHS,RWDDA,Lincoln County Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_999,Total,1519,33.7
201912,Current Month,Y60,NHS,RWDDA,Lincoln County Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,X01,Other,279,35.5
201912,Current Month,Y60,NHS,RWDLA,Pilgrim Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_100,General Surgery,188,40.3
201912,Current Month,Y60,NHS,RWDLA,Pilgrim Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_101,Urology,149,32.8
201912,Current Month,Y60,NHS,RWDLA,Pilgrim Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_110,Trauma & Orthopaedics,287,25.9
201912,Current Month,Y60,NHS,RWDLA,Pilgrim Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",106,34.6
201912,Current Month,Y60,NHS,RWDLA,Pilgrim Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_130,Ophthalmology,227,28.9
201912,Current Month,Y60,NHS,RWDLA,Pilgrim Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_330,Dermatology,110,23.8
201912,Current Month,Y60,NHS,RWDLA,Pilgrim Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_502,Gynaecology,151,29.5
201912,Current Month,Y60,NHS,RWDLA,Pilgrim Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_999,Total,1519,33.7
201912,Current Month,Y60,NHS,RWDLA,Pilgrim Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,X01,Other,279,35.5
201912,Current Month,Y60,NHS,RWDLB,Skegness & District Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_100,General Surgery,188,40.3
201912,Current Month,Y60,NHS,RWDLB,Skegness & District Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_101,Urology,149,32.8
201912,Current Month,Y60,NHS,RWDLB,Skegness & District Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_110,Trauma & Orthopaedics,287,25.9
201912,Current Month,Y60,NHS,RWDLB,Skegness & District Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",106,34.6
201912,Current Month,Y60,NHS,RWDLB,Skegness & District Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_130,Ophthalmology,227,28.9
201912,Current Month,Y60,NHS,RWDLB,Skegness & District Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_330,Dermatology,110,23.8
201912,Current Month,Y60,NHS,RWDLB,Skegness & District Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_502,Gynaecology,151,29.5
201912,Current Month,Y60,NHS,RWDLB,Skegness & District Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_999,Total,1519,33.7
201912,Current Month,Y60,NHS,RWDLB,Skegness & District Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,X01,Other,279,35.5
201912,Current Month,Y60,NHS,RWDLD,Johnson Community Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_100,General Surgery,188,40.3
201912,Current Month,Y60,NHS,RWDLD,Johnson Community Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_101,Urology,149,32.8
201912,Current Month,Y60,NHS,RWDLD,Johnson Community Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_110,Trauma & Orthopaedics,287,25.9
201912,Current Month,Y60,NHS,RWDLD,Johnson Community Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",106,34.6
201912,Current Month,Y60,NHS,RWDLD,Johnson Community Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_130,Ophthalmology,227,28.9
201912,Current Month,Y60,NHS,RWDLD,Johnson Community Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_330,Dermatology,110,23.8
201912,Current Month,Y60,NHS,RWDLD,Johnson Community Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_502,Gynaecology,151,29.5
201912,Current Month,Y60,NHS,RWDLD,Johnson Community Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_999,Total,1519,33.7
201912,Current Month,Y60,NHS,RWDLD,Johnson Community Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,X01,Other,279,35.5
201912,Current Month,Y60,NHS,RWDLP,Grantham and District Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_100,General Surgery,188,40.3
201912,Current Month,Y60,NHS,RWDLP,Grantham and District Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_101,Urology,149,32.8
201912,Current Month,Y60,NHS,RWDLP,Grantham and District Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_110,Trauma & Orthopaedics,287,25.9
201912,Current Month,Y60,NHS,RWDLP,Grantham and District Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",106,34.6
201912,Current Month,Y60,NHS,RWDLP,Grantham and District Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_130,Ophthalmology,227,28.9
201912,Current Month,Y60,NHS,RWDLP,Grantham and District Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_330,Dermatology,110,23.8
201912,Current Month,Y60,NHS,RWDLP,Grantham and District Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_502,Gynaecology,151,29.5
201912,Current Month,Y60,NHS,RWDLP,Grantham and District Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,C_999,Total,1519,33.7
201912,Current Month,Y60,NHS,RWDLP,Grantham and District Hospital,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,X01,Other,279,35.5
201912,Current Month,Y60,NHS,RWE10,St Mary's Birth Centre,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_100,General Surgery,194,45.3
201912,Current Month,Y60,NHS,RWE10,St Mary's Birth Centre,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_101,Urology,156,46.4
201912,Current Month,Y60,NHS,RWE10,St Mary's Birth Centre,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_110,Trauma & Orthopaedics,260,42.4
201912,Current Month,Y60,NHS,RWE10,St Mary's Birth Centre,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",97,50.1
201912,Current Month,Y60,NHS,RWE10,St Mary's Birth Centre,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_130,Ophthalmology,512,33.7
201912,Current Month,Y60,NHS,RWE10,St Mary's Birth Centre,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_160,Plastic Surgery,123,30.9
201912,Current Month,Y60,NHS,RWE10,St Mary's Birth Centre,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_170,Cardiothoracic Surgery,24,21.4
201912,Current Month,Y60,NHS,RWE10,St Mary's Birth Centre,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_301,Gastroenterology,1215,25
201912,Current Month,Y60,NHS,RWE10,St Mary's Birth Centre,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_320,Cardiology,192,30.4
201912,Current Month,Y60,NHS,RWE10,St Mary's Birth Centre,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_340,Thoracic Medicine,56,3.6
201912,Current Month,Y60,NHS,RWE10,St Mary's Birth Centre,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_502,Gynaecology,230,31.5
201912,Current Month,Y60,NHS,RWE10,St Mary's Birth Centre,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_999,Total,3642,40
201912,Current Month,Y60,NHS,RWE10,St Mary's Birth Centre,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,X01,Other,582,46.1
201912,Current Month,Y60,NHS,RWEAA,Leicester Royal Infirmary,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_100,General Surgery,194,45.3
201912,Current Month,Y60,NHS,RWEAA,Leicester Royal Infirmary,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_101,Urology,156,46.4
201912,Current Month,Y60,NHS,RWEAA,Leicester Royal Infirmary,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_110,Trauma & Orthopaedics,260,42.4
201912,Current Month,Y60,NHS,RWEAA,Leicester Royal Infirmary,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",97,50.1
201912,Current Month,Y60,NHS,RWEAA,Leicester Royal Infirmary,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_130,Ophthalmology,512,33.7
201912,Current Month,Y60,NHS,RWEAA,Leicester Royal Infirmary,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_160,Plastic Surgery,123,30.9
201912,Current Month,Y60,NHS,RWEAA,Leicester Royal Infirmary,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_170,Cardiothoracic Surgery,24,21.4
201912,Current Month,Y60,NHS,RWEAA,Leicester Royal Infirmary,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_301,Gastroenterology,1215,25
201912,Current Month,Y60,NHS,RWEAA,Leicester Royal Infirmary,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_320,Cardiology,192,30.4
201912,Current Month,Y60,NHS,RWEAA,Leicester Royal Infirmary,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_340,Thoracic Medicine,56,3.6
201912,Current Month,Y60,NHS,RWEAA,Leicester Royal Infirmary,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_502,Gynaecology,230,31.5
201912,Current Month,Y60,NHS,RWEAA,Leicester Royal Infirmary,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_999,Total,3642,40
201912,Current Month,Y60,NHS,RWEAA,Leicester Royal Infirmary,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,X01,Other,582,46.1
201912,Current Month,Y60,NHS,RWEAE,Glenfield Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_100,General Surgery,194,45.3
201912,Current Month,Y60,NHS,RWEAE,Glenfield Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_101,Urology,156,46.4
201912,Current Month,Y60,NHS,RWEAE,Glenfield Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_110,Trauma & Orthopaedics,260,42.4
201912,Current Month,Y60,NHS,RWEAE,Glenfield Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",97,50.1
201912,Current Month,Y60,NHS,RWEAE,Glenfield Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_130,Ophthalmology,512,33.7
201912,Current Month,Y60,NHS,RWEAE,Glenfield Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_160,Plastic Surgery,123,30.9
201912,Current Month,Y60,NHS,RWEAE,Glenfield Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_170,Cardiothoracic Surgery,24,21.4
201912,Current Month,Y60,NHS,RWEAE,Glenfield Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_301,Gastroenterology,1215,25
201912,Current Month,Y60,NHS,RWEAE,Glenfield Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_320,Cardiology,192,30.4
201912,Current Month,Y60,NHS,RWEAE,Glenfield Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_340,Thoracic Medicine,56,3.6
201912,Current Month,Y60,NHS,RWEAE,Glenfield Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_502,Gynaecology,230,31.5
201912,Current Month,Y60,NHS,RWEAE,Glenfield Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_999,Total,3642,40
201912,Current Month,Y60,NHS,RWEAE,Glenfield Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,X01,Other,582,46.1
201912,Current Month,Y60,NHS,RWEAK,Leicester General Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_100,General Surgery,194,45.3
201912,Current Month,Y60,NHS,RWEAK,Leicester General Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_101,Urology,156,46.4
201912,Current Month,Y60,NHS,RWEAK,Leicester General Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_110,Trauma & Orthopaedics,260,42.4
201912,Current Month,Y60,NHS,RWEAK,Leicester General Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",97,50.1
201912,Current Month,Y60,NHS,RWEAK,Leicester General Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_130,Ophthalmology,512,33.7
201912,Current Month,Y60,NHS,RWEAK,Leicester General Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_160,Plastic Surgery,123,30.9
201912,Current Month,Y60,NHS,RWEAK,Leicester General Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_170,Cardiothoracic Surgery,24,21.4
201912,Current Month,Y60,NHS,RWEAK,Leicester General Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_301,Gastroenterology,1215,25
201912,Current Month,Y60,NHS,RWEAK,Leicester General Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_320,Cardiology,192,30.4
201912,Current Month,Y60,NHS,RWEAK,Leicester General Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_340,Thoracic Medicine,56,3.6
201912,Current Month,Y60,NHS,RWEAK,Leicester General Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_502,Gynaecology,230,31.5
201912,Current Month,Y60,NHS,RWEAK,Leicester General Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_999,Total,3642,40
201912,Current Month,Y60,NHS,RWEAK,Leicester General Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,X01,Other,582,46.1
201912,Current Month,Y60,NHS,RWELS,St Lukes Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_100,General Surgery,194,45.3
201912,Current Month,Y60,NHS,RWELS,St Lukes Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_101,Urology,156,46.4
201912,Current Month,Y60,NHS,RWELS,St Lukes Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_110,Trauma & Orthopaedics,260,42.4
201912,Current Month,Y60,NHS,RWELS,St Lukes Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",97,50.1
201912,Current Month,Y60,NHS,RWELS,St Lukes Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_130,Ophthalmology,512,33.7
201912,Current Month,Y60,NHS,RWELS,St Lukes Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_160,Plastic Surgery,123,30.9
201912,Current Month,Y60,NHS,RWELS,St Lukes Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_170,Cardiothoracic Surgery,24,21.4
201912,Current Month,Y60,NHS,RWELS,St Lukes Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_301,Gastroenterology,1215,25
201912,Current Month,Y60,NHS,RWELS,St Lukes Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_320,Cardiology,192,30.4
201912,Current Month,Y60,NHS,RWELS,St Lukes Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_340,Thoracic Medicine,56,3.6
201912,Current Month,Y60,NHS,RWELS,St Lukes Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_502,Gynaecology,230,31.5
201912,Current Month,Y60,NHS,RWELS,St Lukes Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,C_999,Total,3642,40
201912,Current Month,Y60,NHS,RWELS,St Lukes Hospital,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,X01,Other,582,46.1
201912,Current Month,Y60,NHS,RWP01,Alexandra Hospital,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_100,General Surgery,218,34.1
201912,Current Month,Y60,NHS,RWP01,Alexandra Hospital,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_101,Urology,123,39.4
201912,Current Month,Y60,NHS,RWP01,Alexandra Hospital,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_110,Trauma & Orthopaedics,297,38.1
201912,Current Month,Y60,NHS,RWP01,Alexandra Hospital,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",115,35.3
201912,Current Month,Y60,NHS,RWP01,Alexandra Hospital,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_130,Ophthalmology,685,34.3
201912,Current Month,Y60,NHS,RWP01,Alexandra Hospital,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_140,Oral Surgery,231,44.8
201912,Current Month,Y60,NHS,RWP01,Alexandra Hospital,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_301,Gastroenterology,128,13.9
201912,Current Month,Y60,NHS,RWP01,Alexandra Hospital,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_320,Cardiology,59,18.7
201912,Current Month,Y60,NHS,RWP01,Alexandra Hospital,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_330,Dermatology,33,39.2
201912,Current Month,Y60,NHS,RWP01,Alexandra Hospital,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_410,Rheumatology,41,21
201912,Current Month,Y60,NHS,RWP01,Alexandra Hospital,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_502,Gynaecology,109,39.9
201912,Current Month,Y60,NHS,RWP01,Alexandra Hospital,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_999,Total,2254,38.5
201912,Current Month,Y60,NHS,RWP01,Alexandra Hospital,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,X01,Other,208,40.3
201912,Current Month,Y60,NHS,RWP31,Kidderminster Hospital and Treatment Centre,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_100,General Surgery,218,34.1
201912,Current Month,Y60,NHS,RWP31,Kidderminster Hospital and Treatment Centre,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_101,Urology,123,39.4
201912,Current Month,Y60,NHS,RWP31,Kidderminster Hospital and Treatment Centre,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_110,Trauma & Orthopaedics,297,38.1
201912,Current Month,Y60,NHS,RWP31,Kidderminster Hospital and Treatment Centre,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",115,35.3
201912,Current Month,Y60,NHS,RWP31,Kidderminster Hospital and Treatment Centre,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_130,Ophthalmology,685,34.3
201912,Current Month,Y60,NHS,RWP31,Kidderminster Hospital and Treatment Centre,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_140,Oral Surgery,231,44.8
201912,Current Month,Y60,NHS,RWP31,Kidderminster Hospital and Treatment Centre,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_301,Gastroenterology,128,13.9
201912,Current Month,Y60,NHS,RWP31,Kidderminster Hospital and Treatment Centre,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_320,Cardiology,59,18.7
201912,Current Month,Y60,NHS,RWP31,Kidderminster Hospital and Treatment Centre,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_330,Dermatology,33,39.2
201912,Current Month,Y60,NHS,RWP31,Kidderminster Hospital and Treatment Centre,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_410,Rheumatology,41,21
201912,Current Month,Y60,NHS,RWP31,Kidderminster Hospital and Treatment Centre,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_502,Gynaecology,109,39.9
201912,Current Month,Y60,NHS,RWP31,Kidderminster Hospital and Treatment Centre,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_999,Total,2254,38.5
201912,Current Month,Y60,NHS,RWP31,Kidderminster Hospital and Treatment Centre,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,X01,Other,208,40.3
201912,Current Month,Y60,NHS,RWP50,Worcestershire Royal Hospital,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_100,General Surgery,218,34.1
201912,Current Month,Y60,NHS,RWP50,Worcestershire Royal Hospital,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_101,Urology,123,39.4
201912,Current Month,Y60,NHS,RWP50,Worcestershire Royal Hospital,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_110,Trauma & Orthopaedics,297,38.1
201912,Current Month,Y60,NHS,RWP50,Worcestershire Royal Hospital,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",115,35.3
201912,Current Month,Y60,NHS,RWP50,Worcestershire Royal Hospital,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_130,Ophthalmology,685,34.3
201912,Current Month,Y60,NHS,RWP50,Worcestershire Royal Hospital,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_140,Oral Surgery,231,44.8
