YearMonth,Rolling_Data_Month,Data Type,Location ID,Location Name,Provider Code,Provider Name,Treatment Function Code,Treatment Function,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),trust code
201910,Current Month,NHS,RTH08,John Radcliffe Hospital ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology,6275,4387,0.699123505976096,11.3303167420814,31.3650793650794,RTH
201910,Current Month,NHS,RTH08,John Radcliffe Hospital ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgery,769,639,0.830949284785436,7.12121212121212,24.496,RTH
201910,Current Month,NHS,RTH08,John Radcliffe Hospital ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery,1205,807,0.669709543568465,12.9722222222222,32.0545454545455,RTH
201910,Current Month,NHS,RTH08,John Radcliffe Hospital ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery,175,168,0.96,6.09090909090909,16.4285714285714,RTH
201910,Current Month,NHS,RTH08,John Radcliffe Hospital ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_300,General Medicine,47,43,0.914893617021276,4.2,18.24,RTH
201910,Current Month,NHS,RTH08,John Radcliffe Hospital ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology,2193,1949,0.888736890104879,6.67741935483871,20.5914285714286,RTH
201910,Current Month,NHS,RTH08,John Radcliffe Hospital ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology,1944,1893,0.973765432098766,5.71379310344828,15.8433333333333,RTH
201910,Current Month,NHS,RTH08,John Radcliffe Hospital ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology,3895,3024,0.776379974326059,10.5586206896552,26.4196078431373,RTH
201910,Current Month,NHS,RTH08,John Radcliffe Hospital ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_340,Thoracic Medicine,876,837,0.955479452054794,5.3125,15.4933333333333,RTH
201910,Current Month,NHS,RTH08,John Radcliffe Hospital ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology,1582,1487,0.939949431099874,6.24537037037037,16.2557575757576,RTH
201910,Current Month,NHS,RTH08,John Radcliffe Hospital ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology,1033,933,0.903194578896418,6.65151515151515,20.1242105263158,RTH
201910,Current Month,NHS,RTH08,John Radcliffe Hospital ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_430,Geriatric Medicine,230,225,0.978260869565217,2.64814814814815,13.15,RTH
201910,Current Month,NHS,RTH08,John Radcliffe Hospital ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,2293,1964,0.856519843000436,6.95934959349593,30.5035294117647,RTH
201910,Current Month,NHS,RTH08,John Radcliffe Hospital ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_999,Total,53102,42634,0.80286994840119,8.51743075453677,26.6810748560461,RTH
201910,Current Month,NHS,RTH08,John Radcliffe Hospital ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X01,Other,18521,15279,0.8249554559689,7.84543325526932,24.7913846153846,RTH
201910,Current Month,NHS,RTH16,Wallingford Hospital Maternity Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery,1435,1354,0.943554006968641,5.77083333333333,16.8711111111111,RTH
201910,Current Month,NHS,RTH16,Wallingford Hospital Maternity Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_101,Urology,2201,1637,0.743752839618355,10.0434782608696,30.2177777777778,RTH
201910,Current Month,NHS,RTH16,Wallingford Hospital Maternity Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,4629,3661,0.790883560164182,9.76439790575916,27.134,RTH
201910,Current Month,NHS,RTH16,Wallingford Hospital Maternity Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",3799,2347,0.617794156356936,13.7417218543046,34.0630303030303,RTH
201910,Current Month,NHS,RTH16,Wallingford Hospital Maternity Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology,6275,4387,0.699123505976096,11.3303167420814,31.3650793650794,RTH
201910,Current Month,NHS,RTH16,Wallingford Hospital Maternity Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgery,769,639,0.830949284785436,7.12121212121212,24.496,RTH
201910,Current Month,NHS,RTH16,Wallingford Hospital Maternity Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery,1205,807,0.669709543568465,12.9722222222222,32.0545454545455,RTH
201910,Current Month,NHS,RTH16,Wallingford Hospital Maternity Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery,175,168,0.96,6.09090909090909,16.4285714285714,RTH
201910,Current Month,NHS,RTH16,Wallingford Hospital Maternity Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_300,General Medicine,47,43,0.914893617021276,4.2,18.24,RTH
201910,Current Month,NHS,RTH16,Wallingford Hospital Maternity Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology,2193,1949,0.888736890104879,6.67741935483871,20.5914285714286,RTH
201910,Current Month,NHS,RTH16,Wallingford Hospital Maternity Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology,1944,1893,0.973765432098766,5.71379310344828,15.8433333333333,RTH
201910,Current Month,NHS,RTH16,Wallingford Hospital Maternity Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology,3895,3024,0.776379974326059,10.5586206896552,26.4196078431373,RTH
201910,Current Month,NHS,RTH16,Wallingford Hospital Maternity Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_340,Thoracic Medicine,876,837,0.955479452054794,5.3125,15.4933333333333,RTH
201910,Current Month,NHS,RTH16,Wallingford Hospital Maternity Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology,1582,1487,0.939949431099874,6.24537037037037,16.2557575757576,RTH
201910,Current Month,NHS,RTH16,Wallingford Hospital Maternity Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology,1033,933,0.903194578896418,6.65151515151515,20.1242105263158,RTH
201910,Current Month,NHS,RTH16,Wallingford Hospital Maternity Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_430,Geriatric Medicine,230,225,0.978260869565217,2.64814814814815,13.15,RTH
201910,Current Month,NHS,RTH16,Wallingford Hospital Maternity Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,2293,1964,0.856519843000436,6.95934959349593,30.5035294117647,RTH
201910,Current Month,NHS,RTH16,Wallingford Hospital Maternity Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_999,Total,53102,42634,0.80286994840119,8.51743075453677,26.6810748560461,RTH
201910,Current Month,NHS,RTH16,Wallingford Hospital Maternity Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X01,Other,18521,15279,0.8249554559689,7.84543325526932,24.7913846153846,RTH
201910,Current Month,NHS,RTH19,Chipping Norton Hospital Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery,1435,1354,0.943554006968641,5.77083333333333,16.8711111111111,RTH
201910,Current Month,NHS,RTH19,Chipping Norton Hospital Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_101,Urology,2201,1637,0.743752839618355,10.0434782608696,30.2177777777778,RTH
201910,Current Month,NHS,RTH19,Chipping Norton Hospital Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,4629,3661,0.790883560164182,9.76439790575916,27.134,RTH
201910,Current Month,NHS,RTH19,Chipping Norton Hospital Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",3799,2347,0.617794156356936,13.7417218543046,34.0630303030303,RTH
201910,Current Month,NHS,RTH19,Chipping Norton Hospital Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology,6275,4387,0.699123505976096,11.3303167420814,31.3650793650794,RTH
201910,Current Month,NHS,RTH19,Chipping Norton Hospital Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgery,769,639,0.830949284785436,7.12121212121212,24.496,RTH
201910,Current Month,NHS,RTH19,Chipping Norton Hospital Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery,1205,807,0.669709543568465,12.9722222222222,32.0545454545455,RTH
201910,Current Month,NHS,RTH19,Chipping Norton Hospital Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery,175,168,0.96,6.09090909090909,16.4285714285714,RTH
201910,Current Month,NHS,RTH19,Chipping Norton Hospital Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_300,General Medicine,47,43,0.914893617021276,4.2,18.24,RTH
201910,Current Month,NHS,RTH19,Chipping Norton Hospital Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology,2193,1949,0.888736890104879,6.67741935483871,20.5914285714286,RTH
201910,Current Month,NHS,RTH19,Chipping Norton Hospital Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology,1944,1893,0.973765432098766,5.71379310344828,15.8433333333333,RTH
201910,Current Month,NHS,RTH19,Chipping Norton Hospital Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology,3895,3024,0.776379974326059,10.5586206896552,26.4196078431373,RTH
201910,Current Month,NHS,RTH19,Chipping Norton Hospital Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_340,Thoracic Medicine,876,837,0.955479452054794,5.3125,15.4933333333333,RTH
201910,Current Month,NHS,RTH19,Chipping Norton Hospital Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology,1582,1487,0.939949431099874,6.24537037037037,16.2557575757576,RTH
201910,Current Month,NHS,RTH19,Chipping Norton Hospital Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology,1033,933,0.903194578896418,6.65151515151515,20.1242105263158,RTH
201910,Current Month,NHS,RTH19,Chipping Norton Hospital Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_430,Geriatric Medicine,230,225,0.978260869565217,2.64814814814815,13.15,RTH
201910,Current Month,NHS,RTH19,Chipping Norton Hospital Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,2293,1964,0.856519843000436,6.95934959349593,30.5035294117647,RTH
201910,Current Month,NHS,RTH19,Chipping Norton Hospital Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_999,Total,53102,42634,0.80286994840119,8.51743075453677,26.6810748560461,RTH
201910,Current Month,NHS,RTH19,Chipping Norton Hospital Unit ,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X01,Other,18521,15279,0.8249554559689,7.84543325526932,24.7913846153846,RTH
201910,Current Month,NHS,RTK01,St Peter's Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery,3765,3447,0.915537848605578,6.32258064516129,18.3054545454545,RTK
201910,Current Month,NHS,RTK01,St Peter's Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_101,Urology,1307,1146,0.87681713848508,6.984375,20.4133333333333,RTK
201910,Current Month,NHS,RTK01,St Peter's Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,4531,4198,0.926506290002207,6.1,17.4735714285714,RTK
201910,Current Month,NHS,RTK01,St Peter's Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",1580,1498,0.948101265822785,5.18145161290323,16.0727272727273,RTK
201910,Current Month,NHS,RTK01,St Peter's Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology,3244,3056,0.942046855733662,6.51195219123506,17.0830769230769,RTK
201910,Current Month,NHS,RTK01,St Peter's Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery,1802,1642,0.911209766925638,6.86697247706422,18.72,RTK
201910,Current Month,NHS,RTK01,St Peter's Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery,10,6,0.6,,,RTK
201910,Current Month,NHS,RTK01,St Peter's Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_300,General Medicine,1305,1173,0.898850574712644,5.95945945945946,19.18,RTK
201910,Current Month,NHS,RTK01,St Peter's Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology,1602,1473,0.919475655430712,7.565,18.04,RTK
201910,Current Month,NHS,RTK01,St Peter's Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology,1534,1439,0.938070404172099,5.044,16.8568421052632,RTK
201910,Current Month,NHS,RTK01,St Peter's Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology,2178,2119,0.972910927456382,5.06884057971014,13.793125,RTK
201910,Current Month,NHS,RTK01,St Peter's Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology,853,807,0.946072684642438,6.87804878048781,15.92,RTK
201910,Current Month,NHS,RTK01,St Peter's Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology,481,473,0.983367983367984,6.91666666666667,14.2533333333333,RTK
201910,Current Month,NHS,RTK01,St Peter's Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_430,Geriatric Medicine,100,97,0.97,6.8125,14.5,RTK
201910,Current Month,NHS,RTK01,St Peter's Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,1462,1347,0.921340629274966,5.22872340425532,17.9216,RTK
201910,Current Month,NHS,RTK01,St Peter's Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_999,Total,27254,25362,0.930578997578337,6.06967930029155,17.3341339491917,RTK
201910,Current Month,NHS,RTK01,St Peter's Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,X01,Other,1500,1441,0.960666666666667,5.66546762589928,15.4444444444444,RTK
201910,Current Month,NHS,RTK02,Ashford Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery,3765,3447,0.915537848605578,6.32258064516129,18.3054545454545,RTK
201910,Current Month,NHS,RTK02,Ashford Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_101,Urology,1307,1146,0.87681713848508,6.984375,20.4133333333333,RTK
201910,Current Month,NHS,RTK02,Ashford Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,4531,4198,0.926506290002207,6.1,17.4735714285714,RTK
201910,Current Month,NHS,RTK02,Ashford Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",1580,1498,0.948101265822785,5.18145161290323,16.0727272727273,RTK
201910,Current Month,NHS,RTK02,Ashford Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology,3244,3056,0.942046855733662,6.51195219123506,17.0830769230769,RTK
201910,Current Month,NHS,RTK02,Ashford Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery,1802,1642,0.911209766925638,6.86697247706422,18.72,RTK
201910,Current Month,NHS,RTK02,Ashford Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery,10,6,0.6,,,RTK
201910,Current Month,NHS,RTK02,Ashford Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_300,General Medicine,1305,1173,0.898850574712644,5.95945945945946,19.18,RTK
201910,Current Month,NHS,RTK02,Ashford Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_301,Gastroenterology,1602,1473,0.919475655430712,7.565,18.04,RTK
201910,Current Month,NHS,RTK02,Ashford Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_320,Cardiology,1534,1439,0.938070404172099,5.044,16.8568421052632,RTK
201910,Current Month,NHS,RTK02,Ashford Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_330,Dermatology,2178,2119,0.972910927456382,5.06884057971014,13.793125,RTK
201910,Current Month,NHS,RTK02,Ashford Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_400,Neurology,853,807,0.946072684642438,6.87804878048781,15.92,RTK
201910,Current Month,NHS,RTK02,Ashford Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_410,Rheumatology,481,473,0.983367983367984,6.91666666666667,14.2533333333333,RTK
201910,Current Month,NHS,RTK02,Ashford Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_430,Geriatric Medicine,100,97,0.97,6.8125,14.5,RTK
201910,Current Month,NHS,RTK02,Ashford Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_502,Gynaecology,1462,1347,0.921340629274966,5.22872340425532,17.9216,RTK
201910,Current Month,NHS,RTK02,Ashford Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_999,Total,27254,25362,0.930578997578337,6.06967930029155,17.3341339491917,RTK
201910,Current Month,NHS,RTK02,Ashford Hospital ,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,X01,Other,1500,1441,0.960666666666667,5.66546762589928,15.4444444444444,RTK
201910,Current Month,NHS,RTP02,Crawley Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_100,General Surgery,3677,,,6.07692307692308,,RTP
201910,Current Month,NHS,RTP02,Crawley Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_101,Urology,1797,,,6.20560747663551,,RTP
201910,Current Month,NHS,RTP02,Crawley Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_110,Trauma & Orthopaedics,952,,,5.61594202898551,,RTP
201910,Current Month,NHS,RTP02,Crawley Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",2692,,,6.64689265536723,,RTP
201910,Current Month,NHS,RTP02,Crawley Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_130,Ophthalmology,2443,,,6.39568345323741,,RTP
201910,Current Month,NHS,RTP02,Crawley Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_140,Oral Surgery,1350,,,8.49,,RTP
201910,Current Month,NHS,RTP02,Crawley Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_300,General Medicine,11,,,,,RTP
201910,Current Month,NHS,RTP02,Crawley Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_301,Gastroenterology,2183,,,6.33333333333333,,RTP
201910,Current Month,NHS,RTP02,Crawley Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_320,Cardiology,1753,,,10.5833333333333,,RTP
201910,Current Month,NHS,RTP02,Crawley Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_330,Dermatology,1786,,,6.34722222222222,,RTP
201910,Current Month,NHS,RTP02,Crawley Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_340,Thoracic Medicine,740,,,7.48611111111111,,RTP
201910,Current Month,NHS,RTP02,Crawley Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_400,Neurology,969,,,8.625,,RTP
201910,Current Month,NHS,RTP02,Crawley Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_410,Rheumatology,303,,,5.15789473684211,,RTP
201910,Current Month,NHS,RTP02,Crawley Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_430,Geriatric Medicine,180,,,5.15217391304348,,RTP
201910,Current Month,NHS,RTP02,Crawley Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_502,Gynaecology,1673,,,5.90833333333333,,RTP
201910,Current Month,NHS,RTP02,Crawley Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_999,Total,25958,,,6.66434624697337,,RTP
201910,Current Month,NHS,RTP02,Crawley Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,X01,Other,3449,,,6.5643153526971,,RTP
201910,Current Month,NHS,RTP04,East Surrey Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_100,General Surgery,3677,,,6.07692307692308,,RTP
201910,Current Month,NHS,RTP04,East Surrey Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_101,Urology,1797,,,6.20560747663551,,RTP
201910,Current Month,NHS,RTP04,East Surrey Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_110,Trauma & Orthopaedics,952,,,5.61594202898551,,RTP
201910,Current Month,NHS,RTP04,East Surrey Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_120,"Ear, Nose & Throat (ENT)",2692,,,6.64689265536723,,RTP
201910,Current Month,NHS,RTP04,East Surrey Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_130,Ophthalmology,2443,,,6.39568345323741,,RTP
201910,Current Month,NHS,RTP04,East Surrey Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_140,Oral Surgery,1350,,,8.49,,RTP
201910,Current Month,NHS,RTP04,East Surrey Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_300,General Medicine,11,,,,,RTP
201910,Current Month,NHS,RTP04,East Surrey Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_301,Gastroenterology,2183,,,6.33333333333333,,RTP
201910,Current Month,NHS,RTP04,East Surrey Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_320,Cardiology,1753,,,10.5833333333333,,RTP
201910,Current Month,NHS,RTP04,East Surrey Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_330,Dermatology,1786,,,6.34722222222222,,RTP
201910,Current Month,NHS,RTP04,East Surrey Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_340,Thoracic Medicine,740,,,7.48611111111111,,RTP
201910,Current Month,NHS,RTP04,East Surrey Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_400,Neurology,969,,,8.625,,RTP
201910,Current Month,NHS,RTP04,East Surrey Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_410,Rheumatology,303,,,5.15789473684211,,RTP
201910,Current Month,NHS,RTP04,East Surrey Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_430,Geriatric Medicine,180,,,5.15217391304348,,RTP
201910,Current Month,NHS,RTP04,East Surrey Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_502,Gynaecology,1673,,,5.90833333333333,,RTP
201910,Current Month,NHS,RTP04,East Surrey Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_999,Total,25958,,,6.66434624697337,,RTP
201910,Current Month,NHS,RTP04,East Surrey Hospital ,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,X01,Other,3449,,,6.5643153526971,,RTP
201910,Current Month,NHS,RTR03,East Cleveland Primary Care Hospital ,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_100,General Surgery,1224,1044,0.852941176470588,7.67391304347826,22.38,RTR
201910,Current Month,NHS,RTR03,East Cleveland Primary Care Hospital ,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_101,Urology,2259,1942,0.859672421425409,7.78,23.6036363636364,RTR
201910,Current Month,NHS,RTR03,East Cleveland Primary Care Hospital ,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_110,Trauma & Orthopaedics,4282,2737,0.639187295656236,12.9042553191489,34.4088,RTR
201910,Current Month,NHS,RTR03,East Cleveland Primary Care Hospital ,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_120,"Ear, Nose & Throat (ENT)",2685,2445,0.910614525139665,6.53703703703704,18.7,RTR
201910,Current Month,NHS,RTR03,East Cleveland Primary Care Hospital ,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_130,Ophthalmology,4531,3272,0.722136393732068,10.8670520231214,29.39875,RTR
201910,Current Month,NHS,RTR03,East Cleveland Primary Care Hospital ,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_140,Oral Surgery,1467,1147,0.78186775732788,11,23.6652631578947,RTR
201910,Current Month,NHS,RTR03,East Cleveland Primary Care Hospital ,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_150,Neurosurgery,625,561,0.8976,6.4,19.875,RTR
201910,Current Month,NHS,RTR03,East Cleveland Primary Care Hospital ,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_160,Plastic Surgery,1628,1379,0.847051597051597,7.31410256410256,22.735,RTR
201910,Current Month,NHS,RTR03,East Cleveland Primary Care Hospital ,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery,141,132,0.936170212765958,7.41176470588235,17.43,RTR
